i,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y
973,5.1010551519,0.0197830983,5.5599947044,87.677263312,0.0435393838,0.0761708793,0.0022476825,10.185269397,11.641769344,73.268937985,17.210986505
974,17.270363996,820.69107059,5.5574198629,18.398169372,21.517668401,1642.6920514,3458.7201745,16.454941808,835.20868406,244.10358287,6576.2963834
975,7.9176230238,1.7896329167,12.624237564,166.4152526,6.5426721715,3.7082575069,0.0149771472,11.097913862,17.002606489,154.71177267,49.425607282
976,16.150869987,6348.6304037,8.5677138919,90.558499414,17.899996781,12698.471532,0.0000825247,12.401183975,6358.478665,356.05946974,50795.780547
977,9.7543395015,0.0792166221,6.6548786227,59.540220436,7.7271237643,0.3172404415,68.16978437,17.901288398,20.419552587,240.43884478,29.707952572
978,-2.399447474,93.921612557,7.2830268518,68.113882193,-3.752134268,189.11870531,0.7084204289,14.526243037,104.01277584,322.11698762,741.37599994
979,14.15330033,16.299405152,6.0973730362,73.525257805,14.839422617,32.820129744,0.4724837589,12.142943525,27.764015964,181.59481817,135.13527083
980,8.6648335553,0.7617554821,7.0152673461,219.40215536,10.561022286,1.669637956,7.3019717657,13.792356701,14.712073544,276.96644809,25.64028654
981,17.388853265,2.5023993748,13.042720085,58.173326091,19.160782649,7.4471308841,981.07877509,11.862874926,16.523863027,72.915568642,46.096488094
982,13.160969887,0.0568359079,13.585100159,127.16940533,17.445373892,0.114784187,0.0229745705,10.512932442,7.6017353455,313.89835581,-2.820610351
983,6.3320565782,9.0852318422,12.712523056,176.95842345,11.24144327,19.697558484,1.0268650576,11.914457795,22.334318438,244.72856806,84.422662689
984,4.1421507615,1.139239728,10.494959874,129.81183542,-2.580901781,5.409709363,1.0017612201,16.066677074,15.547245788,242.55037118,17.233469177
985,8.9159627942,0.0804783102,13.567963028,16.853956575,7.1474589864,0.2461866427,2.9612508526,14.838851368,14.628515167,207.12266602,10.212068619
986,12.698564181,5.4856278135,5.5077434799,112.22488251,10.831602479,11.128878031,0.1115410752,17.838274725,20.421546509,370.90790208,48.170776811
987,8.0893975775,0.9919233066,8.9784187842,112.74034511,5.2561201248,2.7441571388,0.1148766028,12.675906011,13.099690207,256.04817063,20.887330922
988,1.2153060141,3.1180718557,12.60780821,85.354582359,5.4429922351,6.3862526553,3.3495464755,15.037578529,17.743791996,165.54625943,41.749449942
989,11.215680706,3.8971497332,5.3479130754,78.110650517,12.024982732,8.478561764,5.235031678,17.195879288,18.225470189,64.846815577,29.577453521
990,8.5323633055,0.3222026804,9.1395225721,127.30734652,12.082628809,1.3509079045,0.0688429881,11.905877729,11.265242191,184.82673159,8.570597565
991,5.1813993222,14.154670851,14.336518077,47.542023821,5.9452230809,28.682441164,50.16915067,16.302480227,29.136378722,115.01143625,125.07815908
992,10.841572309,0.396877049,14.269966115,116.87013395,11.596199415,1.0604172041,0.1597807259,14.497230647,16.284168252,110.66122542,27.21379319
993,7.5705621786,0.6823910167,12.707288907,135.93185115,5.3671176165,1.4930928176,3.1784945727,13.604520844,13.801950078,58.865221432,15.028463077
994,13.370114466,0.0512664703,9.250201855,139.55953631,13.155655437,1.3877686065,0.0947804668,16.288744561,14.714795011,105.90819654,9.0406107365
995,7.0106674683,6.7544247144,11.526750786,172.62954109,15.223382711,17.855222381,0.0009027746,16.138797636,21.360461949,230.10892643,57.784428579
996,13.61992691,3.6932750006,11.967153105,137.45413327,13.63489046,7.8003000949,3.1256085735,17.519889056,20.667686587,301.47093668,43.586707634
997,11.039061448,0.4996821113,13.061722693,92.524251123,8.7590593889,1.6284879059,6.6532763754,15.198517996,15.434658426,229.67541045,17.557643377
998,16.60577859,4.9764367419,8.96990244,186.37366705,19.972434534,11.382755763,0.0009507293,16.093469943,28.195784081,121.65741534,94.679886383
999,10.838200626,0.0024792979,13.30091393,60.29256966,7.3495946505,1.311596222,0.0175259544,16.965297918,20.400620619,277.47676355,32.837631433
1000,9.672119725,424.86198481,5.159541932,73.487151934,7.9127220792,849.73239118,0.8312163716,12.478099906,438.23418762,201.67284779,3412.1799478
